family	task	label	positive_count	negative_count	test_size	random_seed	model	Accuracy	Balanced Accuracy	ROC AUC	F1 Score	Precision	Recall	Time Taken
BAHD	donor	donor_type::aromatic	213	153	0.25	1	RidgeClassifier	0.9456521739130435	0.945906432748538	0.9751461988304093	0.9457511200705023	0.9460781220420269	0.9456521739130435	0.18837404251098633
BAHD	donor	donor_type::aromatic	213	153	0.25	1	RidgeClassifierCV	0.9456521739130435	0.945906432748538	0.9741715399610136	0.9457511200705023	0.9460781220420269	0.9456521739130435	0.2601337432861328
BAHD	donor	donor_type::aromatic	213	153	0.25	1	LinearDiscriminantAnalysis	0.9456521739130435	0.945906432748538	0.9434697855750487	0.9457511200705023	0.9460781220420269	0.9456521739130435	0.5171971321105957
BAHD	donor	donor_type::aromatic	213	153	0.25	1	BaggingClassifier	0.9239130434782609	0.9195906432748537	0.9410331384015594	0.9237548198377875	0.9238222412135456	0.9239130434782609	1.6437785625457764
BAHD	donor	donor_type::aromatic	213	153	0.25	1	ExtraTreesClassifier	0.9239130434782609	0.915692007797271	0.9629629629629629	0.9233778149799592	0.9249101013403073	0.9239130434782609	0.4140357971191406
BAHD	donor	donor_type::aromatic	213	153	0.25	1	PassiveAggressiveClassifier	0.9130434782608695	0.9142300194931774	0.9595516569200779	0.9133379609179445	0.9145066889632107	0.9130434782608695	0.14841341972351074
BAHD	donor	donor_type::aromatic	213	153	0.25	1	RandomForestClassifier	0.9130434782608695	0.9025341130604287	0.9600389863547758	0.9121808143547274	0.9149836846282741	0.9130434782608695	0.7465355396270752
BAHD	donor	donor_type::aromatic	213	153	0.25	1	LinearSVC	0.8913043478260869	0.8918128654970761	0.9576023391812866	0.8916724511474307	0.8928929765886288	0.8913043478260869	0.5582449436187744
BAHD	donor	donor_type::aromatic	213	153	0.25	1	LogisticRegression	0.8913043478260869	0.8879142300194932	0.96588693957115	0.8913043478260869	0.8913043478260869	0.8913043478260869	0.20380759239196777
BAHD	donor	donor_type::aromatic	213	153	0.25	1	Perceptron	0.8804347826086957	0.8864522417153996	0.9522417153996101	0.8812229987127975	0.8872185881430429	0.8804347826086957	0.11085271835327148
BAHD	donor	donor_type::aromatic	213	153	0.25	1	SGDClassifier	0.8913043478260869	0.8840155945419104	0.9571150097465887	0.8908236299540648	0.8912180814354728	0.8913043478260869	0.09992814064025879
BAHD	donor	donor_type::aromatic	213	153	0.25	1	SVC	0.8804347826086957	0.8669590643274854	0.9532163742690059	0.8788699879151786	0.8828632679037984	0.8804347826086957	0.13159441947937012
BAHD	donor	donor_type::aromatic	213	153	0.25	1	LGBMClassifier	0.8804347826086957	0.8669590643274854	0.9678362573099415	0.8788699879151786	0.8828632679037984	0.8804347826086957	2.203896999359131
BAHD	donor	donor_type::aromatic	213	153	0.25	1	AdaBoostClassifier	0.8695652173913043	0.8576998050682261	0.9600389863547759	0.8682712215320911	0.8704471293764883	0.8695652173913043	3.6793212890625
BAHD	donor	donor_type::aromatic	213	153	0.25	1	NuSVC	0.8586956521739131	0.8523391812865497	0.9342105263157894	0.8584018082701769	0.8583164191859843	0.8586956521739131	0.19917702674865723
BAHD	donor	donor_type::aromatic	213	153	0.25	1	CalibratedClassifierCV	0.8586956521739131	0.844541910331384	0.9663742690058479	0.856846349354302	0.8603983832428931	0.8586956521739131	1.9379639625549316
BAHD	donor	donor_type::aromatic	213	153	0.25	1	GaussianNB	0.8369565217391305	0.8416179337231968	0.8659844054580897	0.8380313618810875	0.8440498545221932	0.8369565217391305	0.1071169376373291
BAHD	donor	donor_type::aromatic	213	153	0.25	1	XGBClassifier	0.8478260869565217	0.8391812865497076	0.9576023391812866	0.8471530819356906	0.8473084886128364	0.8478260869565217	2.8415839672088623
BAHD	donor	donor_type::aromatic	213	153	0.25	1	BernoulliNB	0.8369565217391305	0.8377192982456141	0.8635477582846004	0.8377230914380062	0.840278210966253	0.8369565217391305	0.0755624771118164
BAHD	donor	donor_type::aromatic	213	153	0.25	1	DecisionTreeClassifier	0.8369565217391305	0.8377192982456141	0.8377192982456141	0.8377230914380062	0.840278210966253	0.8369565217391305	0.5400950908660889
BAHD	donor	donor_type::aromatic	213	153	0.25	1	NearestCentroid	0.8369565217391305	0.8377192982456141	0.8591617933723197	0.8377230914380062	0.840278210966253	0.8369565217391305	0.1228640079498291
BAHD	donor	donor_type::aromatic	213	153	0.25	1	KNeighborsClassifier	0.8478260869565217	0.8352826510721247	0.9178849902534114	0.846316425120773	0.8481788517505953	0.8478260869565217	0.11960124969482422
BAHD	donor	donor_type::aromatic	213	153	0.25	1	ExtraTreeClassifier	0.8152173913043478	0.8153021442495126	0.8153021442495128	0.816086170296407	0.818695028382509	0.8152173913043478	0.09618282318115234
BAHD	donor	donor_type::aromatic	213	153	0.25	1	QuadraticDiscriminantAnalysis	0.6304347826086957	0.6851851851851851	0.6851851851851851	0.6026492896058113	0.8049516908212561	0.6304347826086957	0.37076330184936523
BAHD	donor	donor_type::aromatic	213	153	0.25	1	LabelPropagation	0.5760869565217391	0.6388888888888888		0.5281663516068053	0.7907961603613778	0.5760869565217391	0.20354223251342773
